Stock,Date,Opnprc,Hiprc,Loprc,Clsprc,Volume,Amount,ToverOs,OutShares,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio,LimitDown,LimitUp,LimitStatus,Price_Direction,Up_Volume,Down_Volume,Momentum_20D,Volatility_20D,Liquidity_20D,Turnover_Volatility_20D,Alpha6,Volume_Slope_5D,Momentum_5D,VPR,Up_Volume_Mean_20D,Down_Volume_Mean_20D,Volume_Ratio_20D,HLM,Volume_Change_Dir,Direction_Match,DVM
2594,9/26/2024,264.0,269.7,262.1,269.61,14906641,3960197854.0,1.282339,1162457516,313410170.9,488335387.2,0.025913,0.025913,279.754787,269.608767,1,0,0,262.8,0.025913,236.52,289.08,0,1,14906641,0,0.11964285714285716,0.022677386644025594,26.9411407925,0.36770483001777793,0.05901624930945966,2164645.6999999993,0.0558035714285714,1,6594649.2,4063350.55,1.6229584720422412,1.6229584720422412,-1,0,0.65
2594,9/27/2024,273.0,291.99,271.5,283.99,30992240,8683447958.0,2.666097,1162457516,330126310.0,514381390.2,0.053336,0.053336,294.675872,283.988701,1,0,0,269.61,0.053336,242.65,296.57,0,1,30992240,0,0.1990289212581804,0.024365140077100722,30.2335761765,0.5343713876177796,-0.7379525889776043,3972512.1000000006,0.10890277235454904,1,8144261.2,3618147.05,2.2509480923391436,2.2509480923391436,1,1,0.7
2594,9/30/2024,290.0,308.08,290.0,307.31,38880459,11640545413.0,3.344678,1162457516,357234819.2,556620109.9,0.082116,0.082116,318.873348,307.308594,1,0,0,283.99,0.082116,255.59,312.39,0,1,38880459,0,0.3085373642750693,0.028873255789322656,35.1245098575,0.7400247353012386,-0.8889912325931649,5688321.600000001,0.2292400000000001,1,10088284.15,3221222.7,3.1318182844048628,3.1318182844048628,1,1,0.7
2594,10/8/2024,338.04,338.04,307.31,327.38,44343939,14484952068.0,3.814672,1162457516,380565341.6,592972215.6,0.065309,0.065309,339.698535,327.378502,1,0,0,307.31,0.065309,276.58,338.04,0,1,44343939,0,0.3125651511506695,0.02916773624164053,39.9846557885,0.9468702387598318,-0.8716141334155669,7151962.8,0.2874277399819105,1,11340341.5,3221222.7,3.520508377145113,3.520508377145113,1,1,0.7
2594,10/9/2024,315.0,320.71,300.5,305.69,32591858,10166970123.0,2.803703,1162457516,355351638.1,553685859.2,-0.066253,-0.066253,317.192392,305.688601,1,0,0,327.38,-0.066253,294.64,360.12,0,-1,0,32591858,0.2678971381169639,0.03269781155163997,43.8338403925,1.0028139527389843,-0.8689222355157833,4872213.299999999,0.1632039573820394,1,11340341.5,4345141.5,2.609890034651346,2.609890034651346,-1,1,0.7
2594,10/10/2024,310.0,322.0,309.98,315.89,25016687,7918647496.0,2.152052,1162457516,367208704.7,572160770.9,0.033367,0.033367,327.776194,315.888554,1,0,0,305.69,0.033367,275.12,336.26,0,1,25016687,0,0.27849279585559317,0.03292352096464092,46.544453184,1.0116651253945474,-0.8286448431483803,-1823970.7000000044,0.17165535402989485,0,12082076.35,4345141.5,2.780594452447636,2.780594452447636,-1,0,0.65
2594,10/11/2024,314.02,314.02,296.01,300.05,18641849,5671879377.0,1.603659,1162457516,348795377.7,543470319.8,-0.050144,-0.050144,311.340172,300.048627,1,0,0,315.89,-0.050144,284.3,347.48,0,-1,0,18641849,0.19866570789389582,0.03581072597851199,48.127003697,1.004069292879094,-0.6916397858043014,-5980447.200000004,0.05655128701714851,0,11579046.55,5277233.95,2.1941506970711426,2.1941506970711426,-1,1,0.7
2594,10/14/2024,300.99,309.98,300.2,307.0,17236482,5268100405.0,1.482762,1162457516,356874457.4,556058617.5,0.023163,0.023163,318.551684,306.998595,1,0,0,300.05,0.023163,270.05,330.06,0,1,17236482,0,0.21415859205062282,0.03593718534134886,49.489959218,0.9944611563397433,-0.5693537889541256,-6816492.300000003,-0.0010087533760697598,0,11940242.9,5277233.95,2.262594952797194,2.262594952797194,-1,0,0.7
2594,10/15/2024,305.5,308.38,298.0,298.0,12214902,3695577335.0,1.050783,1162457516,346412339.8,539757224.8,-0.029316,-0.029316,309.213035,297.998636,1,0,0,307.0,-0.029316,276.3,337.7,0,-1,0,12214902,0.18441971383147848,0.03688416196994015,50.346625378999995,0.9817757764420807,-0.38594803669599964,-4853411.700000006,-0.08974280652452804,0,11940242.9,5497271.45,2.1720307990248506,2.1720307990248506,-1,1,0.7
2594,10/16/2024,293.0,295.98,287.0,289.79,15032187,4362898827.0,1.293139,1162457516,336868563.6,524886732.1,-0.02755,-0.02755,300.694112,289.788674,1,0,0,298.0,-0.02755,268.2,327.8,0,-1,0,15032187,0.15925274021921765,0.03764768081016042,51.640652170500005,0.9608148109560739,-0.3761886332095385,-2639594.7000000044,-0.05201347770617282,0,11940242.9,5894624.5,2.025615524788729,2.025615524788729,1,0,0.65
2594,10/17/2024,292.51,297.85,289.12,289.42,10245654,3005198740.0,0.881379,1162457516,336438454.3,524216563.8,-0.001277,-0.001277,300.31019,289.418676,1,0,0,289.79,-0.001277,260.81,318.77,0,-1,0,10245654,0.1593030242339275,0.037647112476255795,52.3765201785,0.9443828457496523,-0.3084848682759914,-1899668.500000001,-0.08379499192756967,0,11940242.9,6100665.75,1.9572032609719685,1.9572032609719685,-1,1,0.65
2594,10/18/2024,289.45,306.2,288.08,300.3,19109242,5674148205.0,1.643866,1162457516,349085992.1,543923136.3,0.037592,0.037592,311.599579,300.298626,1,0,0,289.42,0.037592,260.48,318.36,0,1,19109242,0,0.16350251840371932,0.03779102260234703,53.2127922965,0.9431920800734465,-0.5460105842823807,177627.1999999995,0.0008331944675887826,1,12118897.6,6100665.75,1.98648772062295,1.98648772062295,1,1,0.65
2594,10/21/2024,303.0,308.6,300.9,306.45,15781602,4819617233.0,1.357607,1162457516,356235105.8,555062421.3,0.02048,0.02048,317.980989,306.448598,1,0,0,300.3,0.02048,270.27,330.33,0,1,15781602,0,0.19236605579549426,0.03776473465067294,54.624722963500005,0.9207424907170522,-0.8514606625514414,1121045.4999999988,-0.0017915309446254746,0,12907977.7,5714410.35,2.258846829227096,2.258846829227096,-1,0,0.6
2594,10/22/2024,305.0,310.12,303.0,304.75,10373266,3174859559.0,0.892357,1162457516,354258928.0,551983269.3,-0.005547,-0.005547,316.217022,304.748606,1,0,0,306.45,-0.005547,275.81,337.1,0,-1,0,10373266,0.19514490764343706,0.03771226572291227,55.48285879,0.8993313815801987,-0.5366807420458725,-378189.40000000154,0.022651006711409405,0,12907977.7,5948115.6,2.1700952987531044,2.1700952987531044,-1,1,0.6
2594,10/23/2024,304.75,311.8,302.68,308.88,12669500,3911383612.0,1.089889,1162457516,359059877.5,559463797.3,0.013552,0.013552,320.502424,308.878587,1,0,0,304.75,0.013552,274.28,335.23,0,1,12669500,0,0.19521727353635399,0.03771259927724457,56.580752827,0.8748031565550297,-0.26474511086792657,-388828.4000000006,0.06587528900238104,0,13207353.65,5948115.6,2.220426524662702,2.220426524662702,1,1,0.6
2594,10/24/2024,308.88,309.97,302.58,303.68,9688514,2959755261.0,0.833451,1162457516,353015098.5,550045214.9,-0.016835,-0.016835,315.10676,303.678611,1,0,0,308.88,-0.016835,277.99,339.77,0,-1,0,9688514,0.1892230576441103,0.037877266729823375,56.897447798,0.8722573358401142,0.13484103583619053,-2195355.8000000026,0.04927095570451234,0,13207353.65,5977325.15,2.2095759087156233,2.2095759087156233,-1,1,0.65
2594,10/25/2024,304.0,311.8,304.0,308.14,13982037,4306245201.0,1.2028,1162457516,358199659.0,558123460.6,0.014687,0.014687,319.734579,308.138591,1,0,0,303.68,0.014687,273.31,334.05,0,1,13982037,0,0.20320187426786385,0.03786279967565011,57.904155516,0.8546393364642121,0.5010251637212831,-428388.2000000006,0.026107226107225934,0,13456965.85,5977325.15,2.2513357584370324,2.2513357584370324,1,1,0.7
2594,10/28/2024,309.0,309.0,301.75,305.1,10932439,3323177977.0,0.940459,1162457516,354665788.1,552617212.4,-0.009866,-0.009866,316.580191,305.098605,1,0,0,308.14,-0.009866,277.33,338.95,0,-1,0,10932439,0.22040000000000015,0.03733227513798055,58.2096677245,0.8539570148697732,0.588449746776012,243088.29999999877,-0.004405286343612258,0,13456965.85,5986033.45,2.2480605834235687,2.2480605834235687,-1,1,0.75
2594,10/29/2024,309.0,310.28,303.8,305.4,11854561,3635542203.0,1.019784,1162457516,355014525.4,553160592.1,0.000983,0.000983,316.891479,305.398604,1,0,0,305.1,0.000983,274.59,335.61,0,1,11854561,0,0.20099099453379998,0.037359439161082766,58.0528984145,0.8635886836924903,0.589015231231332,-38595.3000000013,0.0021328958162427636,0,13267221.2,5986033.45,2.2163626900547975,2.2163626900547975,1,1,0.75
2594,10/30/2024,303.0,307.51,301.5,305.55,10844820,3301164357.0,0.932922,1162457516,355188894.0,553432282.0,0.000491,0.000491,317.047123,305.548603,1,0,0,305.4,0.000491,274.86,335.94,0,1,10844820,0,0.16267123287671237,0.036988562784495936,56.982154602,0.8779545389910222,0.5438314903543875,18513.600000000006,-0.010780885780885763,0,12780910.5,5986033.45,2.1351217975569448,2.1351217975569448,-1,0,0.7
2594,10/31/2024,302.01,302.99,293.0,293.19,24085199,7127704551.0,2.071921,1162457516,340820919.1,531045036.0,-0.040452,-0.040452,304.222045,293.18866,1,0,0,305.55,-0.040452,275.0,336.11,0,-1,0,24085199,0.08745966395905191,0.03827137121904187,58.565907950500005,0.879986148927597,0.6170092068325279,2011870.4999999984,-0.034542939936775596,0,12035578.45,7190293.4,1.6738647201795687,1.6738647201795687,1,0,0.7
2594,11/1/2024,293.2,295.6,290.1,290.31,14304086,4174457395.0,1.230504,1162457516,337473041.5,525828590.4,-0.009823,-0.009823,301.233677,290.308673,1,0,0,293.19,-0.009823,263.87,322.51,0,-1,0,14304086,0.022254304729039776,0.03663436372566228,56.311412669,0.8511542934998878,0.4095332710028681,1897393.1999999997,-0.05786330888557145,0,10485966.45,7905497.7,1.3264144583838156,1.3264144583838156,-1,1,0.7
2594,11/4/2024,296.0,308.92,295.61,306.98,21731889,6600399617.0,1.869478,1162457516,356851208.3,556022392.2,0.057421,0.057421,318.53093,306.978597,1,0,0,290.31,0.057421,261.28,319.34,0,1,21731889,0,-0.0010738342390419486,0.03411192353085367,53.791339771000004,0.7480486981953204,0.5614088349825076,2321392.199999999,0.006161914126515899,1,9628537.95,7905497.7,1.2179546836121398,-1.2179546836121398,1,1,0.7
2594,11/5/2024,304.06,308.44,300.5,307.5,16781998,5124245709.0,1.443665,1162457516,357455686.2,556964250.4,0.001694,0.001694,319.070496,307.498595,1,0,0,306.98,0.001694,276.28,337.68,0,1,16781998,0,-0.06072454028957175,0.030528374265034016,49.110986591499994,0.5148317994223164,0.5436629993941837,952104.5999999985,0.006876227897838927,1,8250440.9,7905497.7,1.0436333312702122,-1.0436333312702122,-1,0,0.65
2594,11/6/2024,308.0,309.75,298.0,300.36,18486120,5611830834.0,1.590262,1162457516,349155739.5,544031812.2,-0.02322,-0.02322,311.661835,300.358628,1,0,0,307.5,-0.02322,276.75,338.25,0,-1,0,18486120,-0.017435964539239013,0.027140478946058866,46.833416946999996,0.3975879287840432,0.4412095489960402,-872024.6000000011,-0.016985763377515894,0,8250440.9,7200210.8,1.1458610211801021,-1.1458610211801021,1,0,0.6
2594,11/7/2024,295.03,301.88,294.0,301.78,15067592,4484370172.0,1.296184,1162457516,350806429.2,546603809.7,0.004728,0.004728,313.135266,301.778622,1,0,0,300.36,0.004728,270.32,330.4,0,1,15067592,0,-0.044667447529203264,0.025988990698056522,45.116278285,0.3472234436745394,0.2950600072522222,-171875.70000000228,0.029298407176233665,0,7752986.15,7200210.8,1.0767721064499947,-1.0767721064499947,-1,0,0.6
2594,11/8/2024,307.12,307.52,297.0,297.9,16671572,5022195686.0,1.434166,1162457516,346296094.0,539576098.2,-0.012857,-0.012857,309.109271,297.89864,1,0,0,301.78,-0.012857,271.6,331.96,0,-1,0,16671572,-0.007165472421263197,0.02357607742019648,44.791436439499996,0.3410852852887586,0.26238955114838225,-1183504.0000000016,0.026144466260204613,0,7752986.15,7101696.95,1.0917089541535563,-1.0917089541535563,1,0,0.55
2594,11/11/2024,295.0,299.47,292.6,299.29,18085930,5349190917.0,1.555836,1162457516,347911910.0,542093757.7,0.004666,0.004666,310.551573,299.288634,1,0,0,297.9,0.004666,268.11,327.69,0,1,18085930,0,-0.025114006514657894,0.022970618121577527,44.831981695500005,0.3437763808633657,0.16192440931110944,79331.59999999947,-0.025050491888722437,0,7795458.55,7101696.95,1.0976895529173487,-1.0976895529173487,1,1,0.6
2594,11/12/2024,300.15,310.0,299.31,300.81,24655746,7520312654.0,2.121002,1162457516,349678845.4,544846881.8,0.005079,0.005079,312.128767,300.808627,1,0,0,299.29,0.005079,269.36,329.22,0,1,24655746,0,0.009429530201342295,0.022008235336644776,46.744349355,0.3865963667818035,-0.025507564256118824,1535758.9999999988,-0.02175609756097563,0,9028245.85,6490951.85,1.3908970608062667,1.3908970608062667,1,1,0.6
2594,11/13/2024,298.0,301.33,295.3,300.57,14511579,4326957544.0,1.248353,1162457516,349399855.6,544412178.0,-0.000798,-0.000798,311.879736,300.568628,1,0,0,300.81,-0.000798,270.73,330.89,0,-1,0,14511579,0.03719935125435647,0.02099048290625077,46.726378713500004,0.38698132285324643,-0.19100636070695384,687214.7999999991,0.000699161006791682,1,9028245.85,6464921.45,1.396497377396596,1.396497377396596,-1,1,0.65
2594,11/14/2024,300.0,300.3,294.0,294.75,12458290,3690676831.0,1.07172,1162457516,342634352.8,533870610.8,-0.019363,-0.019363,305.840743,294.748655,1,0,0,300.57,-0.019363,270.51,330.63,0,-1,0,12458290,0.01841614263008773,0.02152350532701304,47.069117758999994,0.3775202254445361,-0.11169629030539277,-1200091.500000002,-0.023295115647160136,0,9028245.85,6575553.25,1.3730017090196935,1.3730017090196935,-1,1,0.65
2594,11/15/2024,294.79,295.79,288.02,290.0,15323594,4471450174.0,1.318207,1162457516,337112679.6,525267098.0,-0.016115,-0.016115,300.912012,289.998677,1,0,0,294.75,-0.016115,265.28,324.23,0,-1,0,15323594,-0.03429903429903436,0.020033784555202137,46.4677687435,0.3707923225477346,-0.05814681095295669,-1772212.8000000035,-0.026518966096005347,0,8072783.75,7341732.95,1.0995746923755922,-1.0995746923755922,1,0,0.6
2594,11/18/2024,290.01,292.95,286.66,288.68,11620595,3364288894.0,0.999658,1162457516,335578235.7,522876227.0,-0.004552,-0.004552,299.542344,288.678683,1,0,0,290.0,-0.004552,261.0,319.0,0,-1,0,11620595,-0.05798662098221563,0.01935518623480529,45.74010457399999,0.3777611332881477,-0.39853454968011354,-2525828.7000000034,-0.03545056634033883,0,7283703.65,7922762.7,0.9193388626924293,-0.9193388626924293,-1,1,0.65
2594,11/19/2024,288.68,291.48,282.02,287.99,13194669,3785016710.0,1.135067,1162457516,334776140.0,521626453.6,-0.00239,-0.00239,298.826381,287.988686,1,0,0,288.68,-0.00239,259.81,317.55,0,-1,0,13194669,-0.05499589827727647,0.01934452567890312,46.0451831495,0.3674595411310626,-0.4687012067948122,-347151.50000000047,-0.04261826402047797,0,7283703.65,8063832.85,0.9032557823913725,-0.9032557823913725,1,0,0.6
2594,11/20/2024,288.01,290.4,285.5,288.46,10601693,3049973686.0,0.912007,1162457516,335322495.1,522477748.5,0.001632,0.001632,299.314066,288.458684,1,0,0,287.99,0.001632,259.19,316.79,0,1,10601693,0,-0.06610981610981614,0.018999671052005892,45.614478186499994,0.3753961881839792,-0.5270861640710373,-584211.900000001,-0.040290115447316865,0,7180313.3,8063832.85,0.8904342926701414,-0.8904342926701414,-1,0,0.55
2594,11/21/2024,288.47,288.49,284.0,286.0,9553294,2727230001.0,0.821819,1162457516,332462849.6,518022034.5,-0.008528,-0.008528,296.761502,285.998695,1,0,0,288.46,-0.008528,259.61,317.31,0,-1,0,9553294,-0.05821917808219179,0.018776420773188113,45.49821555649999,0.3761837851044122,-0.5961921131493312,-1255950.2000000016,-0.02968617472434265,0,7180313.3,8057071.85,0.8911814904567347,-0.8911814904567347,-1,1,0.55
2594,11/22/2024,285.5,285.86,278.0,278.49,12514178,3529973029.0,1.076528,1162457516,323732793.6,504419428.0,-0.026259,-0.026259,288.968918,278.488729,1,0,0,286.0,-0.026259,257.4,314.6,0,-1,0,12514178,-0.09622249626793011,0.018997020306446663,45.110079470500004,0.37913963222564623,-0.6458872408803716,-185420.90000000145,-0.03968965517241374,0,6481211.45,8682780.75,0.7464442137387841,-0.7464442137387841,1,0,0.5
2594,11/25/2024,283.0,289.36,280.89,283.0,17453315,4981714332.0,1.501415,1162457516,328975477.0,512588237.0,0.016194,0.016194,293.648619,282.998708,1,0,0,278.49,0.016194,250.64,306.34,0,1,17453315,0,-0.07243526712553272,0.01952324020837474,45.939347648,0.3714645361971969,-0.40509129278639394,1042977.6999999987,-0.019675765553554103,0,7353877.2,8136158.8,0.9038512375151774,-0.9038512375151774,1,1,0.5
2594,11/26/2024,280.0,286.0,277.88,281.01,9520645,2686423189.0,0.81901,1162457516,326662186.6,508983817.9,-0.007032,-0.007032,291.58374,281.008717,1,0,0,283.0,-0.007032,254.7,311.3,0,-1,0,9520645,-0.07986247544204317,0.0195070386279487,45.46478814100001,0.3828980421818492,-0.2209100557570027,573792.4999999985,-0.024236952671967793,0,6761149.15,8612191.05,0.7850672506852945,-0.7850672506852945,-1,1,0.5
2594,11/27/2024,279.28,281.0,277.0,281.0,11000281,3068303752.0,0.946295,1162457516,326650562.0,508965705.3,-3.6e-05,-3.6e-05,291.573364,280.998717,1,0,0,281.01,-3.6e-05,252.91,309.11,0,-1,0,11000281,-0.08034691539846184,0.019501047208630155,45.34835783850001,0.38219297375778233,-0.19200201657214974,-9955.900000001011,-0.02586147126117999,0,6218908.15,9162205.1,0.6787567056319227,-0.6787567056319227,1,0,0.5
2594,11/28/2024,281.2,281.56,273.0,274.58,15858922,4365779157.0,1.365039,1161792761,319005056.3,497337378.5,-0.022847,-0.022847,284.911795,274.578746,1,0,0,281.0,-0.022847,252.9,309.1,0,-1,0,15858922,-0.0634741976192913,0.018117355300466202,43.9673951415,0.33961877552909175,-0.07443170533643725,23645.400000000125,-0.03993006993006998,0,6218908.15,8750891.25,0.7106599742054845,-0.7106599742054845,1,0,0.5
2594,11/29/2024,273.0,277.88,272.05,274.83,12800460,3516186179.0,1.101785,1161792761,319295504.5,497790194.9,0.00091,0.00091,285.171202,274.828745,1,0,0,274.58,0.00091,247.12,302.04,0,1,12800460,0,-0.05332231063346082,0.018067260894412757,43.638259533500005,0.34197340833563755,0.17194589944405064,-296743.30000000075,-0.013142303134762612,0,6858931.15,8035686.95,0.8535587800617345,-0.8535587800617345,-1,0,0.45
2594,12/2/2024,276.61,284.0,274.08,282.4,15135721,4255616768.0,1.30279,1161792761,328090275.7,511501477.5,0.027544,0.027544,293.026043,282.39871,1,0,0,274.83,0.027544,247.35,302.31,0,1,15135721,0,-0.08007036289009073,0.01350351845391175,42.465868109,0.312923977705596,0.24104106784166351,1303033.0999999999,-0.0021201413427562876,0,6529122.75,8035686.95,0.8125158173315848,-0.8125158173315848,1,1,0.45
2594,12/3/2024,284.8,285.88,280.58,282.65,9144971,2585320048.0,0.787143,1161792761,328380723.9,511954293.9,0.000885,0.000885,293.28545,282.648709,1,0,0,282.4,0.000885,254.16,310.64,0,1,9144971,0,-0.08081300813008141,0.01348652816855412,41.1964052785,0.3260350718151061,0.3398598667563566,-443382.1000000007,0.005836091242304553,0,6147271.4,8035686.95,0.7649963765698962,-0.7649963765698962,-1,0,0.45
2594,12/4/2024,281.34,283.33,278.8,279.98,8501286,2389151937.0,0.731739,1161792761,325278737.2,507118214.1,-0.009446,-0.009446,290.514984,279.978721,1,0,0,282.65,-0.009446,254.39,310.92,0,-1,0,8501286,-0.06785191104008526,0.012793659147883045,39.58506583,0.3312256524815297,0.2587609223811464,-1837076.1000000022,-0.003629893238434101,0,6147271.4,7536445.25,0.8156725347404336,-0.8156725347404336,-1,1,0.5
2594,12/5/2024,277.19,278.48,274.31,275.26,9026771,2486214937.0,0.776969,1161792761,319795075.4,498569039.3,-0.016858,-0.016858,285.617382,275.258743,1,0,0,279.98,-0.016858,251.98,307.98,0,-1,0,9026771,-0.08787858705016893,0.012978497390325803,38.5859882125,0.34160135370993405,0.017286368230401854,-1418181.3000000012,0.0024765095782650626,0,5393891.8,7987783.8,0.6752676255458993,-0.6752676255458993,1,0,0.5
2594,12/6/2024,275.67,281.98,274.01,280.28,12469840,3469413045.0,1.073327,1161792761,325627275.1,507661593.8,0.018237,0.018237,290.826273,280.27872,1,0,0,275.26,0.018237,247.73,302.79,0,1,12469840,0,-0.05914736488754613,0.013764402515190535,37.809596891999995,0.3353485509473198,0.056807261833661714,-544996.2000000014,0.019830440636029456,0,6017383.8,7154205.2,0.8410974569194632,-0.8410974569194632,1,1,0.55
2594,12/9/2024,279.23,283.99,277.68,280.49,9215268,2590143544.0,0.793194,1161792761,325871251.5,508041959.7,0.000749,0.000749,291.044175,280.488719,1,0,0,280.28,0.000749,252.25,308.31,0,1,9215268,0,-0.0628153296134184,0.013677875268946035,36.4300732055,0.32805218197530917,0.3644800733565961,410914.7999999991,-0.006763456090651432,0,5573850.7,7154205.2,0.7791013179213814,-0.7791013179213814,-1,0,0.5
2594,12/10/2024,293.0,294.0,282.0,282.55,17592915,5057037511.0,1.51429,1161792761,328264544.6,511773167.3,0.007344,0.007344,293.181688,282.54871,1,0,0,280.49,0.007344,252.44,308.54,0,1,17592915,0,-0.06070276918985407,0.013758751549450447,35.198435634,0.24598369158561567,-0.31605355646092703,1837175.4999999988,-0.00035379444542704697,0,5220709.15,7154205.2,0.729739922752006,-0.729739922752006,1,1,0.5
2594,12/11/2024,282.03,283.87,279.4,280.77,9335988,2623997226.0,0.803585,1161792761,326196553.5,508549114.1,-0.0063,-0.0063,291.334711,280.768718,1,0,0,282.55,-0.0063,254.3,310.81,0,-1,0,9335988,-0.0658748378081645,0.013766640120199887,34.346955475,0.24860854740190852,-0.2719282379884659,574150.899999999,0.0028216301164367685,1,5220709.15,6895425.65,0.7571264509247518,-0.7571264509247518,-1,1,0.5
2594,12/12/2024,280.1,283.68,278.4,283.68,10013395,2816818035.0,0.861892,1161792761,329577370.4,513819897.8,0.010364,0.010364,294.354207,283.678705,1,0,0,280.77,0.010364,252.69,308.85,0,1,10013395,0,-0.03755725190839687,0.0135453789380196,33.910026077,0.25172199979894805,-0.2753359077904902,-479217.0000000003,0.030589261062268447,0,5721378.9,6272511.15,0.9121353096359183,-0.9121353096359183,1,1,0.5
2594,12/13/2024,281.33,281.62,276.42,276.51,11235863,3130392699.0,0.967114,1161792761,321247316.3,500833121.6,-0.025275,-0.025275,286.914417,276.508738,1,0,0,283.68,-0.025275,255.31,312.05,0,-1,0,11235863,-0.04651724137931035,0.014193324850106902,33.2394973395,0.242802662686572,-0.4013606448161408,-353833.00000000064,-0.013450834879406237,0,5721378.9,6068124.6,0.9428578477113012,-0.9428578477113012,1,0,0.5
2594,12/16/2024,276.52,278.18,273.58,274.95,7149026,1967314539.0,0.615344,1161792761,319434919.6,498007546.8,-0.005642,-0.005642,285.295718,274.948745,1,0,0,276.51,-0.005642,248.86,304.16,0,-1,0,7149026,-0.04756131356519333,0.014204583275472018,32.541010162,0.2587271970425801,-0.6913807298976568,-1898790.300000002,-0.019751149773610588,0,5721378.9,5844546.15,0.9789261224329626,-0.9789261224329626,-1,1,0.5
2594,12/17/2024,274.92,285.66,273.98,282.8,17568207,4960329886.0,1.512164,1161792761,328554992.8,512225983.8,0.028551,0.028551,293.441095,282.798709,1,0,0,274.95,0.028551,247.46,302.45,0,1,17568207,0,-0.018021459078440216,0.01579447578427948,33.12866675,0.2821296535024508,-0.34902681315661316,1360006.8999999992,0.0008847991505929187,1,6599789.25,5184812.7,1.2729079393745506,-1.2729079393745506,1,1,0.55
2594,12/18/2024,283.25,286.88,282.63,284.65,8410638,2397657885.0,0.723936,1161792761,330704309.4,515576825.6,0.006542,0.006542,295.360706,284.648701,1,0,0,282.8,0.006542,254.52,311.08,0,1,8410638,0,-0.013208070443042397,0.01587207336975267,32.8025088495,0.28877022089194704,-0.3114153848331803,312682.9999999992,0.013819140221533521,1,6490236.5,5184812.7,1.2517783911461255,-1.2517783911461255,-1,0,0.55
2594,12/19/2024,281.81,286.94,280.0,285.4,8672852,2465377214.0,0.746506,1161792761,331575654.0,516935275.0,0.002635,0.002635,296.138927,285.398698,1,0,0,284.65,0.002635,256.19,313.12,0,1,8672852,0,-0.002097902097902171,0.01577253357218288,32.671582455999996,0.29175711114895075,-0.2547708008452956,-386441.00000000093,0.006063169768753429,0,6923879.1,4707148.0,1.4709287024754691,-1.4709287024754691,1,1,0.55
2594,12/20/2024,285.01,286.75,280.2,280.2,9670711,2730666917.0,0.832396,1161792761,325534331.6,507516692.6,-0.01822,-0.01822,290.743263,280.198722,1,0,0,285.4,-0.01822,256.86,313.94,0,-1,0,9670711,0.006140256382634934,0.015158269830117317,32.2719294,0.2935326056875238,-0.2825811815506632,-385198.5000000004,0.013344906151676161,0,6923879.1,4564974.65,1.516739879376986,1.516739879376986,1,0,0.55
2594,12/23/2024,280.5,283.29,278.88,280.7,8151596,2291275853.0,0.701639,1161792761,326115228.0,508422325.5,0.001784,0.001784,291.262077,280.69872,1,0,0,280.2,0.001784,252.18,308.22,0,1,8151596,0,-0.008127208480565362,0.01470444386562191,30.9267101605,0.2738388194887095,-0.2763714665066091,-1757314.9000000006,0.020912893253318687,0,6458793.15,4564974.65,1.4148584921495675,-1.4148584921495675,-1,0,0.5
2594,12/24/2024,279.89,288.51,279.13,288.42,14228738,4072070488.0,1.224723,1161792761,335084268.1,522405297.9,0.027503,0.027503,299.272562,288.418685,1,0,0,280.7,0.027503,252.63,308.77,0,1,14228738,0,0.026369168356997985,0.015855611487848524,31.61953381,0.27870167207559193,0.4823218843626934,1111494.3999999992,0.019872701555869954,1,7170230.05,4088942.4,1.7535659220829327,1.7535659220829327,1,1,0.5
2594,12/25/2024,288.73,291.36,285.7,285.92,8339103,2405517152.0,0.717779,1161792761,332179786.2,517877133.3,-0.008668,-0.008668,296.678493,285.918696,1,0,0,288.42,-0.008668,259.58,317.26,0,-1,0,8339103,0.017508896797153062,0.016014058982795825,31.28814051,0.28431321187918257,0.4878245199316979,389052.8999999991,0.0044616195327595864,1,7170230.05,3955883.5,1.8125483346514122,1.8125483346514122,-1,1,0.55
2594,12/26/2024,285.92,286.8,284.0,284.86,6760455,1928774414.0,0.581899,1161792761,330948285.9,515957191.5,-0.003707,-0.003707,295.578608,284.858701,1,0,0,285.92,-0.003707,257.33,314.51,0,-1,0,6760455,0.037438997742005986,0.01505797800641516,30.0696381385,0.27913695689506146,0.5525052029502929,-563300.5000000014,-0.0018920812894182015,0,7170230.05,3500960.15,2.0480753115684562,2.0480753115684562,-1,1,0.6
2594,12/27/2024,286.8,287.55,283.0,286.28,7868319,2249658028.0,0.677257,1161792761,332598031.6,518529189.0,0.004985,0.004985,297.052039,286.278695,1,0,0,284.86,0.004985,256.37,313.35,0,1,7868319,0,0.04166211840046574,0.015070777896311316,29.436374063000002,0.28060405246839853,0.573057289220792,-803483.7000000022,0.02169878658101343,0,6923623.0,3500960.15,1.9776354780844907,1.9776354780844907,1,1,0.65
2594,12/30/2024,287.2,289.5,283.33,284.99,8294681,2371257354.0,0.713955,1161792761,331099319.0,516192656.0,-0.004506,-0.004506,295.713499,284.988701,1,0,0,286.28,-0.004506,257.65,314.91,0,-1,0,8294681,0.009171388101983036,0.013885877588138515,28.494194355999998,0.2663468729245272,0.801711601899706,-1233889.800000002,0.015283220520128316,0,6166836.95,3915694.2,1.5749025932617515,1.5749025932617515,1,0,0.6
